Date,Open,High,Low,Close,Volume,Close Time
1568764800000,0.11405000,0.11405000,0.02100000,0.02872000,6477759.20000000,1568851199999
1568851200000,0.02879000,0.03037000,0.02685000,0.02788000,1426065.10000000,1568937599999
1568937600000,0.02799000,0.04200000,0.02738000,0.03199000,2016103.20000000,1569023999999
1569024000000,0.03200000,0.04040000,0.03179000,0.03850000,1251249.70000000,1569110399999
1569110400000,0.03876000,0.04550000,0.03485000,0.03540000,975539.90000000,1569196799999
1569196800000,0.03540000,0.03766000,0.03207000,0.03277000,521019.10000000,1569283199999
1569283200000,0.03265000,0.03519000,0.02939000,0.03053000,565841.20000000,1569369599999
1569369600000,0.03052000,0.03195000,0.02806000,0.02922000,325039.40000000,1569455999999
1569456000000,0.02879000,0.03517000,0.02867000,0.03388000,478983.90000000,1569542399999
1569542400000,0.03388000,0.03500000,0.03232000,0.03292000,239570.80000000,1569628799999
1569628800000,0.03304000,0.03440000,0.03183000,0.03355000,89427.90000000,1569715199999
1569715200000,0.03341000,0.03422000,0.03225000,0.03255000,125152.20000000,1569801599999
1569801600000,0.03255000,0.03658000,0.03214000,0.03234000,331535.30000000,1569887999999
1569888000000,0.03222000,0.03296000,0.03054000,0.03107000,167072.80000000,1569974399999
1569974400000,0.03089000,0.03124000,0.02970000,0.03017000,139511.00000000,1570060799999
1570060800000,0.03018000,0.03228000,0.02983000,0.03088000,106525.70000000,1570147199999
1570147200000,0.03088000,0.03133000,0.03020000,0.03042000,13318.90000000,1570233599999
1570233600000,0.03030000,0.03095000,0.02985000,0.03015000,63475.80000000,1570319999999
1570320000000,0.03006000,0.03014000,0.02836000,0.02883000,122158.20000000,1570406399999
1570406400000,0.02855000,0.02929000,0.02716000,0.02740000,115085.30000000,1570492799999
1570492800000,0.02757000,0.02969000,0.02707000,0.02822000,92624.00000000,1570579199999
1570579200000,0.02799000,0.02830000,0.02630000,0.02645000,198999.00000000,1570665599999
1570665600000,0.02634000,0.02724000,0.02472000,0.02509000,278922.00000000,1570751999999
1570752000000,0.02508000,0.02680000,0.02472000,0.02642000,109554.80000000,1570838399999
1570838400000,0.02641000,0.02684000,0.02439000,0.02484000,155120.40000000,1570924799999
1570924800000,0.02500000,0.02500000,0.02288000,0.02344000,119827.20000000,1571011199999
1571011200000,0.02354000,0.02519000,0.02288000,0.02309000,56479.00000000,1571097599999
1571097600000,0.02305000,0.02356000,0.02206000,0.02222000,110101.10000000,1571183999999
1571184000000,0.02217000,0.02332000,0.02100000,0.02121000,131989.90000000,1571270399999
1571270400000,0.02114000,0.02185000,0.02031000,0.02118000,76881.70000000,1571356799999
1571356800000,0.02118000,0.02123000,0.01996000,0.02007000,177331.20000000,1571443199999
1571443200000,0.01998000,0.02028000,0.01850000,0.01854000,109105.40000000,1571529599999
1571529600000,0.01864000,0.01948000,0.01786000,0.01815000,81580.60000000,1571615999999
1571616000000,0.01825000,0.01987000,0.01811000,0.01846000,53252.80000000,1571702399999
1571702400000,0.01846000,0.02120000,0.01846000,0.01991000,108190.60000000,1571788799999
1571788800000,0.01990000,0.02000000,0.01801000,0.01827000,133162.50000000,1571875199999
1571875200000,0.01835000,0.01889000,0.01765000,0.01820000,86879.10000000,1571961599999
1571961600000,0.01820000,0.01889000,0.01654000,0.01738000,190350.00000000,1572047999999
1572048000000,0.01740000,0.01770000,0.01531000,0.01533000,375692.90000000,1572134399999
1572134400000,0.01549000,0.01700000,0.01450000,0.01601000,140280.00000000,1572220799999
1572220800000,0.01629000,0.01810000,0.01438000,0.01729000,152309.90000000,1572307199999
1572307200000,0.01707000,0.01770000,0.01487000,0.01520000,76145.40000000,1572393599999
1572393600000,0.01533000,0.01592000,0.01484000,0.01491000,30474.10000000,1572479999999
1572480000000,0.01491000,0.01685000,0.01479000,0.01599000,90001.40000000,1572566399999
1572566400000,0.01578000,0.01630000,0.01487000,0.01556000,173662.60000000,1572652799999
1572652800000,0.01545000,0.01582000,0.01519000,0.01531000,18288.10000000,1572739199999
1572739200000,0.01522000,0.01739000,0.01498000,0.01660000,75064.40000000,1572825599999
1572825600000,0.01650000,0.01789000,0.01615000,0.01619000,78138.80000000,1572911999999
1572912000000,0.01616000,0.01879000,0.01587000,0.01760000,155762.60000000,1572998399999
1572998400000,0.01763000,0.02100000,0.01666000,0.01681000,161523.10000000,1573084799999
1573084800000,0.01696000,0.01815000,0.01624000,0.01737000,75007.50000000,1573171199999
1573171200000,0.01717000,0.01839000,0.01608000,0.01759000,52902.30000000,1573257599999
1573257600000,0.01770000,0.01826000,0.01698000,0.01738000,38549.70000000,1573343999999
1573344000000,0.01729000,0.01850000,0.01672000,0.01716000,55757.00000000,1573430399999
1573430400000,0.01707000,0.01786000,0.01661000,0.01675000,65265.00000000,1573516799999
1573516800000,0.01664000,0.01703000,0.01590000,0.01605000,39415.80000000,1573603199999
1573603200000,0.01596000,0.01641000,0.01513000,0.01626000,29243.80000000,1573689599999
1573689600000,0.01580000,0.01582000,0.01519000,0.01519000,7766.30000000,1573775999999
1573776000000,0.01537000,0.01558000,0.01486000,0.01516000,18910.10000000,1573862399999
1573862400000,0.01514000,0.01597000,0.01514000,0.01549000,22294.10000000,1573948799999
1573948800000,0.01566000,0.01631000,0.01553000,0.01617000,18567.60000000,1574035199999
1574035200000,0.01601000,0.01677000,0.01573000,0.01585000,41232.90000000,1574121599999
1574121600000,0.01585000,0.01708000,0.01569000,0.01617000,29453.20000000,1574207999999
1574208000000,0.01608000,0.01717000,0.01559000,0.01706000,48624.50000000,1574294399999
1574294400000,0.01706000,0.01710000,0.01543000,0.01589000,46533.50000000,1574380799999
1574380800000,0.01572000,0.01650000,0.01509000,0.01631000,56530.90000000,1574467199999
1574467200000,0.01613000,0.01654000,0.01483000,0.01496000,36971.50000000,1574553599999
1574553600000,0.01509000,0.01532000,0.01437000,0.01437000,16810.10000000,1574639999999
1574640000000,0.01437000,0.01524000,0.01408000,0.01506000,48568.20000000,1574726399999
1574726400000,0.01502000,0.02120000,0.01469000,0.01892000,466479.00000000,1574812799999
1574812800000,0.01891000,0.02234000,0.01758000,0.01785000,334156.90000000,1574899199999
1574899200000,0.01795000,0.02030000,0.01764000,0.01843000,90707.50000000,1574985599999
1574985600000,0.01847000,0.01965000,0.01770000,0.01872000,77334.70000000,1575071999999
1575072000000,0.01884000,0.01898000,0.01822000,0.01847000,26266.00000000,1575158399999
1575158400000,0.01850000,0.01864000,0.01767000,0.01793000,25634.20000000,1575244799999
1575244800000,0.01804000,0.01843000,0.01653000,0.01714000,68732.30000000,1575331199999
1575331200000,0.01711000,0.01753000,0.01641000,0.01731000,79473.70000000,1575417599999
1575417600000,0.01738000,0.02388000,0.01682000,0.01887000,479564.20000000,1575503999999
1575504000000,0.01887000,0.01991000,0.01717000,0.01787000,119779.80000000,1575590399999
1575590400000,0.01784000,0.01955000,0.01738000,0.01877000,84711.40000000,1575676799999
1575676800000,0.01893000,0.01943000,0.01783000,0.01887000,55303.20000000,1575763199999
1575763200000,0.01869000,0.02100000,0.01860000,0.01916000,127544.60000000,1575849599999
1575849600000,0.01931000,0.02300000,0.01900000,0.02159000,168363.60000000,1575935999999
1575936000000,0.02141000,0.02152000,0.01829000,0.01871000,262648.50000000,1576022399999
1576022400000,0.01872000,0.01940000,0.01853000,0.01902000,24238.60000000,1576108799999
1576108800000,0.01917000,0.01976000,0.01832000,0.01872000,21069.10000000,1576195199999
1576195200000,0.01857000,0.01959000,0.01806000,0.01905000,43271.20000000,1576281599999
