Date,Open,High,Low,Close,Volume,Close Time
1602288000000,0.00073260,0.00483000,0.00073260,0.00181530,64676837.00000000,1602374399999
1602374400000,0.00182570,0.00182670,0.00148610,0.00152980,18053812.00000000,1602460799999
1602460800000,0.00153470,0.00166990,0.00138310,0.00138820,8895674.00000000,1602547199999
1602547200000,0.00138970,0.00154370,0.00135870,0.00140780,4394382.00000000,1602633599999
1602633600000,0.00140760,0.00149790,0.00136380,0.00140900,2372719.00000000,1602719999999
1602720000000,0.00140840,0.00142410,0.00120310,0.00121400,2101701.00000000,1602806399999
1602806400000,0.00121980,0.00123860,0.00110470,0.00112090,2450292.00000000,1602892799999
1602892800000,0.00112290,0.00155560,0.00112290,0.00126890,9991938.00000000,1602979199999
1602979200000,0.00128940,0.00128940,0.00119850,0.00122300,3493540.00000000,1603065599999
1603065600000,0.00122990,0.00123890,0.00105500,0.00109130,4265357.00000000,1603151999999
1603152000000,0.00109050,0.00112300,0.00101090,0.00107380,3370351.00000000,1603238399999
1603238400000,0.00108670,0.00121060,0.00098130,0.00104540,5520387.00000000,1603324799999
1603324800000,0.00104890,0.00116850,0.00101950,0.00104950,3270273.00000000,1603411199999
1603411200000,0.00104800,0.00111230,0.00100760,0.00104950,1493041.00000000,1603497599999
1603497600000,0.00104950,0.00118090,0.00102230,0.00104950,1767536.00000000,1603583999999
1603584000000,0.00105360,0.00117410,0.00102790,0.00113840,2338938.00000000,1603670399999
1603670400000,0.00114710,0.00129710,0.00102980,0.00103870,5421147.00000000,1603756799999
1603756800000,0.00104770,0.00107110,0.00096730,0.00098090,1657904.00000000,1603843199999
1603843200000,0.00099290,0.00101690,0.00092920,0.00094700,1608625.00000000,1603929599999
1603929600000,0.00094700,0.00116520,0.00089370,0.00103320,6192210.00000000,1604015999999
1604016000000,0.00103870,0.00108070,0.00096600,0.00102680,2319750.00000000,1604102399999
1604102400000,0.00102680,0.00104070,0.00098310,0.00099300,826012.00000000,1604188799999
1604188800000,0.00101160,0.00103400,0.00100000,0.00102360,1255161.00000000,1604275199999
1604275200000,0.00101820,0.00105000,0.00099560,0.00099660,1128866.00000000,1604361599999
1604361600000,0.00100610,0.00106000,0.00098010,0.00102530,1527626.00000000,1604447999999
1604448000000,0.00102930,0.00114530,0.00101570,0.00105260,2489935.00000000,1604534399999
1604534400000,0.00105260,0.00123000,0.00104450,0.00110020,2105911.00000000,1604620799999
1604620800000,0.00110100,0.00135400,0.00104850,0.00129060,2166157.00000000,1604707199999
1604707200000,0.00129060,0.00161000,0.00128500,0.00140200,3657114.00000000,1604793599999
1604793600000,0.00141910,0.00199000,0.00132380,0.00178000,6263531.00000000,1604879999999
1604880000000,0.00179110,0.00201500,0.00151000,0.00170110,6852428.00000000,1604966399999
1604966400000,0.00169470,0.00198230,0.00169450,0.00186760,2024913.00000000,1605052799999
1605052800000,0.00187420,0.00248000,0.00176610,0.00201250,4059020.00000000,1605139199999
1605139200000,0.00200010,0.00285880,0.00198840,0.00237340,6234240.00000000,1605225599999
1605225600000,0.00241970,0.00326900,0.00231660,0.00306670,3659345.00000000,1605311999999
1605312000000,0.00306670,0.00379880,0.00294420,0.00335860,5343679.00000000,1605398399999
1605398400000,0.00334020,0.00546000,0.00325380,0.00513860,5486780.00000000,1605484799999
1605484800000,0.00514460,0.00689150,0.00443450,0.00526830,8104631.00000000,1605571199999
1605571200000,0.00534410,0.00541190,0.00404300,0.00430360,5495736.00000000,1605657599999
1605657600000,0.00434000,0.00624400,0.00339790,0.00524880,7509754.00000000,1605743999999
1605744000000,0.00524880,0.00630190,0.00472350,0.00495270,4582805.00000000,1605830399999
1605830400000,0.00494640,0.00566600,0.00482160,0.00494640,1718442.00000000,1605916799999
1605916800000,0.00494000,0.00570000,0.00480000,0.00516170,1591262.00000000,1606003199999
1606003200000,0.00512620,0.00697450,0.00506430,0.00650320,3240160.00000000,1606089599999
1606089600000,0.00649280,0.00741800,0.00601650,0.00620000,1899161.00000000,1606175999999
1606176000000,0.00620000,0.00868220,0.00578830,0.00788690,2981268.00000000,1606262399999
1606262400000,0.00793560,0.00819210,0.00723270,0.00783390,703459.00000000,1606348799999
1606348800000,0.00778690,0.00833620,0.00635180,0.00750570,1231326.00000000,1606435199999
1606435200000,0.00750580,0.00866300,0.00745680,0.00773770,511094.00000000,1606521599999
1606521600000,0.00765940,0.00850000,0.00680460,0.00767650,1088149.00000000,1606607999999
1606608000000,0.00767650,0.00771820,0.00683990,0.00741040,782379.00000000,1606694399999
1606694400000,0.00741050,0.00844550,0.00726670,0.00728600,769514.00000000,1606780799999
1606780800000,0.00728140,0.00780940,0.00702310,0.00760640,345247.00000000,1606867199999
1606867200000,0.00751860,0.00908620,0.00740550,0.00865300,732569.00000000,1606953599999
1606953600000,0.00860870,0.01000000,0.00836900,0.00920240,1725542.00000000,1607039999999
1607040000000,0.00920260,0.00952030,0.00795520,0.00803000,1380878.00000000,1607126399999
1607126400000,0.00804300,0.00899520,0.00801850,0.00877580,362520.00000000,1607212799999
1607212800000,0.00879960,0.00882250,0.00817410,0.00862780,172422.00000000,1607299199999
1607299200000,0.00860000,0.00872800,0.00758550,0.00815110,446465.00000000,1607385599999
1607385600000,0.00815110,0.00831900,0.00740070,0.00750010,948936.00000000,1607471999999
1607472000000,0.00755220,0.00855910,0.00688480,0.00787040,985974.00000000,1607558399999
1607558400000,0.00787040,0.00790680,0.00737870,0.00748050,986924.00000000,1607644799999
1607644800000,0.00747460,0.00747460,0.00637670,0.00637670,683813.00000000,1607731199999
1607731200000,0.00635500,0.00754010,0.00633910,0.00716180,808848.00000000,1607817599999
1607817600000,0.00716200,0.00756640,0.00692890,0.00702550,310813.00000000,1607903999999
1607904000000,0.00702550,0.00711510,0.00668230,0.00685670,320625.00000000,1607990399999
1607990400000,0.00690860,0.00700000,0.00650000,0.00657210,131558.00000000,1608076799999
1608076800000,0.00653100,0.00813200,0.00650530,0.00778100,550308.00000000,1608163199999
1608163200000,0.00777550,0.00828380,0.00737280,0.00755910,642671.00000000,1608249599999
1608249600000,0.00760470,0.00807680,0.00716180,0.00770120,216071.00000000,1608335999999
1608336000000,0.00775950,0.00791500,0.00675930,0.00681270,319825.00000000,1608422399999
1608422400000,0.00680940,0.00701550,0.00610610,0.00620650,321317.00000000,1608508799999
1608508800000,0.00624520,0.00658490,0.00587540,0.00636610,275824.00000000,1608595199999
1608595200000,0.00640420,0.00653300,0.00610620,0.00617750,230816.00000000,1608681599999
1608681600000,0.00617710,0.00619300,0.00497970,0.00554680,644372.00000000,1608767999999
1608768000000,0.00554640,0.00562520,0.00516540,0.00561080,133003.00000000,1608854399999
1608854400000,0.00556940,0.00562250,0.00503940,0.00511740,90099.00000000,1608940799999
1608940800000,0.00507410,0.00527300,0.00491580,0.00495660,159863.00000000,1609027199999
1609027200000,0.00494700,0.00546590,0.00481270,0.00517330,374445.00000000,1609113599999
1609113600000,0.00520580,0.00554330,0.00501870,0.00516660,169963.00000000,1609199999999
1609200000000,0.00519050,0.00519050,0.00443690,0.00494640,232734.00000000,1609286399999
1609286400000,0.00499170,0.00506560,0.00464750,0.00471070,166670.00000000,1609372799999
1609372800000,0.00474490,0.00512900,0.00465840,0.00489300,66775.00000000,1609459199999
1609459200000,0.00491080,0.00589600,0.00477020,0.00574960,191049.00000000,1609545599999
1609545600000,0.00574960,0.00658230,0.00567790,0.00612120,492346.00000000,1609631999999
1609632000000,0.00613590,0.00796910,0.00601710,0.00692300,926739.00000000,1609718399999
1609718400000,0.00692300,0.00757260,0.00583070,0.00626200,2382637.00000000,1609804799999
1609804800000,0.00629720,0.00704000,0.00619940,0.00685670,258042.00000000,1609891199999
1609891200000,0.00692020,0.00730760,0.00647860,0.00698700,890061.00000000,1609977599999
1609977600000,0.00703990,0.01170000,0.00689150,0.00958620,2972144.00000000,1610063999999
1610064000000,0.00959230,0.01054060,0.00856550,0.00903390,931151.00000000,1610150399999
1610150400000,0.00903390,0.01138340,0.00883940,0.01034150,479938.00000000,1610236799999
1610236800000,0.01041880,0.01107440,0.00941000,0.00985590,474871.00000000,1610323199999
1610323200000,0.00984940,0.01006920,0.00850320,0.00922030,498470.00000000,1610409599999
1610409600000,0.00926790,0.01061650,0.00873610,0.01006920,337457.00000000,1610495999999
1610496000000,0.01006920,0.01180000,0.00983090,0.01143240,264622.00000000,1610582399999
1610582400000,0.01143270,0.01175850,0.01017840,0.01052340,394716.00000000,1610668799999
1610668800000,0.01043610,0.01201220,0.01000000,0.01069190,508911.00000000,1610755199999
1610755200000,0.01068110,0.01269020,0.01036710,0.01096340,484075.00000000,1610841599999
1610841600000,0.01094510,0.01201490,0.01059520,0.01067810,232733.00000000,1610927999999
1610928000000,0.01067210,0.01233800,0.01048230,0.01199830,327244.00000000,1611014399999
