Date,Open,High,Low,Close,Volume,Close Time
1633694400000,0.00013820,0.06000000,0.00013820,0.00694820,13988208.00000000,1633697999999
1633698000000,0.00699740,0.00940000,0.00691660,0.00897950,3954183.00000000,1633701599999
1633701600000,0.00895890,0.01130000,0.00845550,0.00929230,3994178.00000000,1633705199999
1633705200000,0.00929230,0.00940000,0.00790000,0.00917300,2020941.00000000,1633708799999
1633708800000,0.00917320,0.00929000,0.00842930,0.00896180,928530.00000000,1633712399999
1633712400000,0.00896180,0.00897750,0.00811700,0.00815960,581625.00000000,1633715999999
1633716000000,0.00814260,0.00834840,0.00761160,0.00776680,695996.00000000,1633719599999
1633719600000,0.00776730,0.00783720,0.00720000,0.00763670,479008.00000000,1633723199999
1633723200000,0.00762030,0.00793000,0.00730060,0.00749300,463030.00000000,1633726799999
1633726800000,0.00749300,0.00807960,0.00748160,0.00769800,415713.00000000,1633730399999
1633730400000,0.00769790,0.00784890,0.00736080,0.00751950,292526.00000000,1633733999999
1633734000000,0.00751920,0.00787030,0.00749300,0.00771490,290909.00000000,1633737599999
1633737600000,0.00771420,0.00855550,0.00759340,0.00846840,403254.00000000,1633741199999
1633741200000,0.00848700,0.00873400,0.00803180,0.00823980,360760.00000000,1633744799999
1633744800000,0.00820060,0.00854190,0.00801520,0.00809000,256332.00000000,1633748399999
1633748400000,0.00810950,0.00812100,0.00745220,0.00762000,252619.00000000,1633751999999
1633752000000,0.00762070,0.00775940,0.00749930,0.00762000,84198.00000000,1633755599999
1633755600000,0.00761910,0.00776460,0.00745920,0.00748590,114501.00000000,1633759199999
1633759200000,0.00747170,0.00809330,0.00745920,0.00778710,164880.00000000,1633762799999
1633762800000,0.00778990,0.00819000,0.00766850,0.00802040,291218.00000000,1633766399999
1633766400000,0.00804200,0.00903840,0.00793370,0.00867520,489183.00000000,1633769999999
1633770000000,0.00866990,0.01090000,0.00866990,0.00983710,1825838.00000000,1633773599999
1633773600000,0.00983710,0.00993480,0.00911440,0.00932810,594210.00000000,1633777199999
1633777200000,0.00932460,0.01025980,0.00922410,0.00955820,805373.00000000,1633780799999
1633780800000,0.00955810,0.00980000,0.00929000,0.00943040,383835.00000000,1633784399999
